age,age_o,Subject race,Partner race,Subject gender,Partner gender,Attraction,Interracial relationship,match,Subject dec,Partner dec,Subject age,Partner age,Same_Age_Bracket
22,26,BLACK,WHITE,0,1,8,1,0,1,0,21,21,1
22,30,BLACK,WHITE,0,1,4,1,0,0,0,21,21,1
22,28,BLACK,HISPANIC,0,1,4,1,0,0,0,21,21,1
22,26,BLACK,ASIAN,0,1,6,1,0,0,0,21,21,1
22,22,BLACK,WHITE,0,1,9,1,1,1,1,21,21,1
22,23,BLACK,OTHER,0,1,7,1,1,1,1,21,21,1
22,25,BLACK,WHITE,0,1,7,1,0,1,0,21,21,1
22,30,BLACK,ASIAN,0,1,1,1,0,0,0,21,21,1
22,29,BLACK,ASIAN,0,1,1,1,0,0,0,21,21,1
22,27,BLACK,ASIAN,0,1,2,1,0,0,0,21,21,1
23,21,WHITE,WHITE,0,1,10,0,0,1,0,21,21,1
23,24,WHITE,WHITE,0,1,10,0,0,1,0,21,21,1
23,25,WHITE,WHITE,0,1,7,0,0,0,1,21,21,1
23,27,WHITE,HISPANIC,0,1,7,1,0,0,1,21,21,1
23,26,WHITE,WHITE,0,1,10,0,0,0,0,21,21,1
23,30,WHITE,WHITE,0,1,8,0,0,0,1,21,21,1
23,28,WHITE,HISPANIC,0,1,7,1,0,0,1,21,21,1
23,26,WHITE,ASIAN,0,1,7,1,0,0,0,21,21,1
23,22,WHITE,WHITE,0,1,10,0,1,1,1,21,21,1
23,23,WHITE,OTHER,0,1,10,1,1,1,1,21,21,1
23,25,WHITE,WHITE,0,1,7,0,0,0,0,21,21,1
23,30,WHITE,ASIAN,0,1,7,1,0,0,0,21,21,1
23,29,WHITE,ASIAN,0,1,7,1,0,0,1,21,21,1
23,27,WHITE,ASIAN,0,1,7,1,0,0,0,21,21,1
23,21,WHITE,WHITE,0,1,10,0,0,1,0,21,21,1
23,24,WHITE,WHITE,0,1,7,0,1,1,1,21,21,1
23,25,WHITE,WHITE,0,1,7,0,1,1,1,21,21,1
23,27,WHITE,HISPANIC,0,1,7,1,0,0,0,21,21,1
23,26,WHITE,WHITE,0,1,8,0,0,1,0,21,21,1
23,30,WHITE,WHITE,0,1,7,0,0,1,0,21,21,1
23,28,WHITE,HISPANIC,0,1,6,1,0,1,0,21,21,1
23,26,WHITE,ASIAN,0,1,8,1,0,1,0,21,21,1
23,22,WHITE,WHITE,0,1,7,0,1,1,1,21,21,1
23,23,WHITE,OTHER,0,1,9,1,0,0,0,21,21,1
23,25,WHITE,WHITE,0,1,7,0,0,0,0,21,21,1
23,30,WHITE,ASIAN,0,1,6,1,0,0,1,21,21,1
23,29,WHITE,ASIAN,0,1,7,1,0,0,0,21,21,1
23,27,WHITE,ASIAN,0,1,6,1,0,0,0,21,21,1
23,21,WHITE,WHITE,0,1,6,0,0,1,0,21,21,1
23,24,WHITE,WHITE,0,1,5,0,0,0,1,21,21,1
23,25,WHITE,WHITE,0,1,4,0,0,0,1,21,21,1
23,27,WHITE,HISPANIC,0,1,4,1,0,0,1,21,21,1
23,26,WHITE,WHITE,0,1,8,0,0,0,0,21,21,1
23,30,WHITE,WHITE,0,1,7,0,0,1,0,21,21,1
23,28,WHITE,HISPANIC,0,1,6,1,1,1,1,21,21,1
23,26,WHITE,ASIAN,0,1,6,1,0,0,0,21,21,1
23,22,WHITE,WHITE,0,1,8,0,0,0,1,21,21,1
23,23,WHITE,OTHER,0,1,7,1,0,0,1,21,21,1
23,25,WHITE,WHITE,0,1,4,0,1,1,1,21,21,1
23,30,WHITE,ASIAN,0,1,2,1,0,0,1,21,21,1
23,29,WHITE,ASIAN,0,1,2,1,0,0,1,21,21,1
23,27,WHITE,ASIAN,0,1,3,1,0,0,1,21,21,1
29,21,WHITE,WHITE,0,1,8,0,0,0,0,21,21,1
29,24,WHITE,WHITE,0,1,6,0,0,1,0,21,21,1
29,25,WHITE,WHITE,0,1,3,0,0,0,1,21,21,1
29,27,WHITE,HISPANIC,0,1,6,1,0,0,0,21,21,1
29,26,WHITE,WHITE,0,1,8,0,0,1,0,21,21,1
29,30,WHITE,WHITE,0,1,7,0,1,1,1,21,21,1
29,28,WHITE,HISPANIC,0,1,7,1,1,1,1,21,21,1
29,26,WHITE,ASIAN,0,1,7,1,0,0,0,21,21,1
29,22,WHITE,WHITE,0,1,9,0,1,1,1,21,21,1
29,23,WHITE,OTHER,0,1,8,1,0,0,1,21,21,1
29,25,WHITE,WHITE,0,1,5,0,0,0,1,21,21,1
29,29,WHITE,ASIAN,0,1,4,1,0,0,1,21,21,1
29,27,WHITE,ASIAN,0,1,3,1,0,0,1,21,21,1
21,22,WHITE,ASIAN,1,0,5,1,0,0,0,21,21,1
21,27,WHITE,ASIAN,1,0,4,1,0,0,0,21,21,1
21,28,WHITE,WHITE,1,0,7,0,0,0,1,21,21,1
21,30,WHITE,OTHER,1,0,6,1,0,0,0,21,21,1
21,27,WHITE,WHITE,1,0,7,0,0,0,0,21,21,1
21,22,WHITE,BLACK,1,0,10,1,0,0,1,21,21,1
21,23,WHITE,WHITE,1,0,10,0,0,0,1,21,21,1
21,23,WHITE,WHITE,1,0,5,0,0,0,1,21,21,1
21,23,WHITE,WHITE,1,0,6,0,0,0,1,21,21,1
21,29,WHITE,WHITE,1,0,8,0,0,0,0,21,21,1
24,22,WHITE,ASIAN,1,0,7,1,0,1,0,21,21,1
24,27,WHITE,ASIAN,1,0,8,1,0,1,0,21,21,1
24,28,WHITE,WHITE,1,0,7,0,0,0,1,21,21,1
24,30,WHITE,OTHER,1,0,6,1,0,0,0,21,21,1
24,27,WHITE,WHITE,1,0,7,0,0,1,0,21,21,1
24,22,WHITE,BLACK,1,0,7,1,1,1,1,21,21,1
24,23,WHITE,WHITE,1,0,9,0,0,0,1,21,21,1
24,23,WHITE,WHITE,1,0,8,0,1,1,1,21,21,1
24,23,WHITE,WHITE,1,0,9,0,0,1,0,21,21,1
24,29,WHITE,WHITE,1,0,9,0,0,0,1,21,21,1
25,22,WHITE,ASIAN,1,0,5,1,0,1,0,21,21,1
25,27,WHITE,ASIAN,1,0,6,1,1,1,1,21,21,1
25,28,WHITE,WHITE,1,0,8,0,1,1,1,21,21,1
25,30,WHITE,OTHER,1,0,4,1,1,1,1,21,21,1
25,27,WHITE,WHITE,1,0,6,0,0,1,0,21,21,1
25,22,WHITE,BLACK,1,0,6,1,0,1,0,21,21,1
25,23,WHITE,WHITE,1,0,8,0,0,1,0,21,21,1
25,23,WHITE,WHITE,1,0,7,0,1,1,1,21,21,1
25,23,WHITE,WHITE,1,0,7,0,0,1,0,21,21,1
25,29,WHITE,WHITE,1,0,9,0,0,1,0,21,21,1
27,22,HISPANIC,ASIAN,1,0,6,1,0,1,0,21,21,1
27,27,HISPANIC,ASIAN,1,0,5,1,0,0,0,21,21,1
27,28,HISPANIC,WHITE,1,0,7,1,0,0,1,21,21,1
27,30,HISPANIC,OTHER,1,0,5,1,0,0,1,21,21,1
27,27,HISPANIC,WHITE,1,0,8,1,0,1,0,21,21,1
27,22,HISPANIC,BLACK,1,0,4,1,0,0,0,21,21,1
27,23,HISPANIC,WHITE,1,0,7,1,0,1,0,21,21,1
27,23,HISPANIC,WHITE,1,0,9,1,0,0,0,21,21,1
27,23,HISPANIC,WHITE,1,0,7,1,0,1,0,21,21,1
27,29,HISPANIC,WHITE,1,0,8,1,0,0,0,21,21,1
26,22,WHITE,ASIAN,1,0,3,1,0,0,0,21,21,1
26,27,WHITE,ASIAN,1,0,6,1,0,0,1,21,21,1
26,28,WHITE,WHITE,1,0,7,0,0,0,1,21,21,1
26,30,WHITE,OTHER,1,0,5,1,0,0,0,21,21,1
26,27,WHITE,WHITE,1,0,7,0,0,0,0,21,21,1
26,22,WHITE,BLACK,1,0,3,1,0,0,1,21,21,1
26,23,WHITE,WHITE,1,0,6,0,0,0,0,21,21,1
26,23,WHITE,WHITE,1,0,5,0,0,0,1,21,21,1
26,23,WHITE,WHITE,1,0,7,0,0,0,0,21,21,1
26,29,WHITE,WHITE,1,0,6,0,0,0,1,21,21,1
30,22,WHITE,ASIAN,1,0,6,1,0,0,0,21,21,1
30,27,WHITE,ASIAN,1,0,7,1,0,0,0,21,21,1
30,28,WHITE,WHITE,1,0,6,0,1,1,1,21,21,1
30,30,WHITE,OTHER,1,0,6,1,0,1,0,21,21,1
30,27,WHITE,WHITE,1,0,5,0,0,0,0,21,21,1
30,22,WHITE,BLACK,1,0,5,1,0,0,0,21,21,1
30,23,WHITE,WHITE,1,0,7,0,0,1,0,21,21,1
30,23,WHITE,WHITE,1,0,7,0,0,0,1,21,21,1
30,23,WHITE,WHITE,1,0,5,0,0,0,1,21,21,1
30,29,WHITE,WHITE,1,0,9,0,1,1,1,21,21,1
28,22,HISPANIC,ASIAN,1,0,7,1,0,1,0,21,21,1
28,27,HISPANIC,ASIAN,1,0,7,1,0,1,0,21,21,1
28,28,HISPANIC,WHITE,1,0,8,1,1,1,1,21,21,1
28,30,HISPANIC,OTHER,1,0,5,1,1,1,1,21,21,1
28,27,HISPANIC,WHITE,1,0,8,1,0,1,0,21,21,1
28,22,HISPANIC,BLACK,1,0,5,1,0,0,0,21,21,1
28,23,HISPANIC,WHITE,1,0,7,1,0,1,0,21,21,1
28,23,HISPANIC,WHITE,1,0,5,1,0,0,1,21,21,1
28,23,HISPANIC,WHITE,1,0,8,1,1,1,1,21,21,1
28,29,HISPANIC,WHITE,1,0,9,1,1,1,1,21,21,1
26,22,ASIAN,ASIAN,1,0,5,0,0,0,0,21,21,1
26,27,ASIAN,ASIAN,1,0,2,0,0,0,0,21,21,1
26,28,ASIAN,WHITE,1,0,6,1,0,0,1,21,21,1
26,30,ASIAN,OTHER,1,0,5,1,0,0,0,21,21,1
26,27,ASIAN,WHITE,1,0,9,1,1,1,1,21,21,1
26,22,ASIAN,BLACK,1,0,6,1,0,0,0,21,21,1
26,23,ASIAN,WHITE,1,0,7,1,0,0,0,21,21,1
26,23,ASIAN,WHITE,1,0,6,1,0,0,1,21,21,1
26,23,ASIAN,WHITE,1,0,5,1,0,0,0,21,21,1
26,29,ASIAN,WHITE,1,0,4,1,0,0,0,21,21,1
22,22,WHITE,ASIAN,1,0,8,1,0,1,0,21,21,1
22,27,WHITE,ASIAN,1,0,5,1,1,1,1,21,21,1
22,28,WHITE,WHITE,1,0,4,0,0,0,1,21,21,1
22,30,WHITE,OTHER,1,0,3,1,0,0,0,21,21,1
22,27,WHITE,WHITE,1,0,7,0,0,1,0,21,21,1
22,22,WHITE,BLACK,1,0,5,1,1,1,1,21,21,1
22,23,WHITE,WHITE,1,0,8,0,1,1,1,21,21,1
22,23,WHITE,WHITE,1,0,5,0,1,1,1,21,21,1
22,23,WHITE,WHITE,1,0,6,0,0,1,0,21,21,1
22,29,WHITE,WHITE,1,0,8,0,1,1,1,21,21,1
23,22,OTHER,ASIAN,1,0,10,1,0,1,0,21,21,1
23,27,OTHER,ASIAN,1,0,4,1,0,0,0,21,21,1
23,28,OTHER,WHITE,1,0,7,1,0,0,1,21,21,1
23,30,OTHER,OTHER,1,0,4,0,0,1,0,21,21,1
23,27,OTHER,WHITE,1,0,9,1,0,1,0,21,21,1
23,22,OTHER,BLACK,1,0,10,1,1,1,1,21,21,1
23,23,OTHER,WHITE,1,0,10,1,1,1,1,21,21,1
23,23,OTHER,WHITE,1,0,5,1,0,0,0,21,21,1
23,23,OTHER,WHITE,1,0,7,1,0,1,0,21,21,1
23,29,OTHER,WHITE,1,0,7,1,0,1,0,21,21,1
25,22,WHITE,ASIAN,1,0,7,1,0,1,0,21,21,1
25,27,WHITE,ASIAN,1,0,7,1,0,0,0,21,21,1
25,28,WHITE,WHITE,1,0,6,0,1,1,1,21,21,1
25,30,WHITE,OTHER,1,0,8,1,0,0,0,21,21,1
25,27,WHITE,WHITE,1,0,9,0,0,1,0,21,21,1
25,22,WHITE,BLACK,1,0,6,1,0,0,1,21,21,1
25,23,WHITE,WHITE,1,0,6,0,0,0,0,21,21,1
25,23,WHITE,WHITE,1,0,6,0,0,0,0,21,21,1
25,23,WHITE,WHITE,1,0,6,0,1,1,1,21,21,1
25,29,WHITE,WHITE,1,0,8,0,0,1,0,21,21,1
30,22,ASIAN,ASIAN,1,0,6,0,0,1,0,21,21,1
30,27,ASIAN,ASIAN,1,0,6,0,0,1,0,21,21,1
30,28,ASIAN,WHITE,1,0,7,1,0,1,0,21,21,1
30,30,ASIAN,OTHER,1,0,6,1,0,1,0,21,21,1
30,27,ASIAN,WHITE,1,0,5,1,0,1,0,21,21,1
30,22,ASIAN,BLACK,1,0,5,1,0,0,0,21,21,1
30,23,ASIAN,WHITE,1,0,5,1,0,0,0,21,21,1
30,23,ASIAN,WHITE,1,0,5,1,0,1,0,21,21,1
30,23,ASIAN,WHITE,1,0,6,1,0,1,0,21,21,1
30,29,ASIAN,WHITE,1,0,6,1,0,1,0,21,21,1
29,22,ASIAN,ASIAN,1,0,6,0,0,1,0,21,21,1
29,27,ASIAN,ASIAN,1,0,8,0,0,1,0,21,21,1
29,28,ASIAN,WHITE,1,0,7,1,1,1,1,21,21,1
29,30,ASIAN,OTHER,1,0,3,1,0,0,0,21,21,1
29,27,ASIAN,WHITE,1,0,7,1,0,1,0,21,21,1
29,22,ASIAN,BLACK,1,0,3,1,0,0,0,21,21,1
29,23,ASIAN,WHITE,1,0,7,1,0,1,0,21,21,1
29,23,ASIAN,WHITE,1,0,5,1,0,0,0,21,21,1
29,23,ASIAN,WHITE,1,0,6,1,0,1,0,21,21,1
29,29,ASIAN,WHITE,1,0,8,1,0,1,0,21,21,1
27,22,ASIAN,ASIAN,1,0,5,0,0,0,0,21,21,1
27,27,ASIAN,ASIAN,1,0,6,0,0,1,0,21,21,1
27,28,ASIAN,WHITE,1,0,5,1,1,1,1,21,21,1
27,30,ASIAN,OTHER,1,0,6,1,0,1,0,21,21,1
27,27,ASIAN,WHITE,1,0,6,1,0,1,0,21,21,1
27,22,ASIAN,BLACK,1,0,4,1,0,0,0,21,21,1
27,23,ASIAN,WHITE,1,0,5,1,0,0,0,21,21,1
27,23,ASIAN,WHITE,1,0,5,1,0,0,0,21,21,1
27,23,ASIAN,WHITE,1,0,6,1,0,1,0,21,21,1
27,29,ASIAN,WHITE,1,0,5,1,0,1,0,21,21,1
27,33,WHITE,WHITE,0,1,9,0,0,1,0,21,31,0
27,27,WHITE,OTHER,0,1,7,1,0,0,1,21,21,1
27,33,WHITE,ASIAN,0,1,7,1,0,0,1,21,31,0
27,23,WHITE,ASIAN,0,1,7,1,0,0,0,21,21,1
27,33,WHITE,ASIAN,0,1,8,1,0,1,0,21,31,0
27,23,WHITE,WHITE,0,1,7,0,0,0,1,21,21,1
24,33,ASIAN,WHITE,0,1,7,1,0,1,0,21,31,0
24,27,ASIAN,OTHER,0,1,5,1,0,0,0,21,21,1
24,33,ASIAN,ASIAN,0,1,4,0,0,0,0,21,31,0
24,23,ASIAN,ASIAN,0,1,5,0,0,1,0,21,21,1
24,33,ASIAN,ASIAN,0,1,7,0,0,1,0,21,31,0
24,23,ASIAN,WHITE,0,1,5,1,0,0,1,21,21,1
29,33,ASIAN,WHITE,0,1,8,1,1,1,1,21,31,0
29,27,ASIAN,OTHER,0,1,4,1,0,0,1,21,21,1
29,33,ASIAN,ASIAN,0,1,4,0,0,0,1,21,31,0
29,23,ASIAN,ASIAN,0,1,6,0,0,0,1,21,21,1
29,33,ASIAN,ASIAN,0,1,6,0,0,0,1,21,31,0
29,23,ASIAN,WHITE,0,1,4,1,0,0,1,21,21,1
55,33,ASIAN,WHITE,0,1,8,1,0,1,0,51,31,0
55,27,ASIAN,OTHER,0,1,5,1,0,0,0,51,21,0
55,33,ASIAN,ASIAN,0,1,4,0,0,0,1,51,31,0
55,23,ASIAN,ASIAN,0,1,6,0,0,1,0,51,21,0
55,33,ASIAN,ASIAN,0,1,8,0,0,1,0,51,31,0
55,23,ASIAN,WHITE,0,1,7,1,0,1,0,51,21,0
29,33,ASIAN,WHITE,0,1,5,1,0,1,0,21,31,0
29,27,ASIAN,OTHER,0,1,5,1,0,1,0,21,21,1
29,33,ASIAN,ASIAN,0,1,4,0,1,1,1,21,31,0
29,23,ASIAN,ASIAN,0,1,6,0,0,1,0,21,21,1
29,33,ASIAN,ASIAN,0,1,8,0,1,1,1,21,31,0
29,23,ASIAN,WHITE,0,1,5,1,0,0,0,21,21,1
26,33,ASIAN,WHITE,0,1,5,1,0,0,0,21,31,0
26,27,ASIAN,OTHER,0,1,1,1,0,0,1,21,21,1
26,33,ASIAN,ASIAN,0,1,2,0,0,0,1,21,31,0
26,23,ASIAN,ASIAN,0,1,5,0,0,0,0,21,21,1
26,33,ASIAN,ASIAN,0,1,5,0,0,0,1,21,31,0
26,23,ASIAN,WHITE,0,1,3,1,0,0,1,21,21,1
33,27,WHITE,WHITE,1,0,5,0,0,0,1,31,21,0
33,24,WHITE,ASIAN,1,0,8,1,0,0,1,31,21,0
33,29,WHITE,ASIAN,1,0,9,1,1,1,1,31,21,0
33,55,WHITE,ASIAN,1,0,8,1,0,0,1,31,51,0
33,29,WHITE,ASIAN,1,0,7,1,0,0,1,31,21,0
33,26,WHITE,ASIAN,1,0,8,1,0,0,0,31,21,0
27,27,OTHER,WHITE,1,0,6,1,0,1,0,21,21,1
27,24,OTHER,ASIAN,1,0,5,1,0,0,0,21,21,1
27,29,OTHER,ASIAN,1,0,7,1,0,1,0,21,21,1
27,55,OTHER,ASIAN,1,0,6,1,0,0,0,21,51,0
27,29,OTHER,ASIAN,1,0,6,1,0,0,1,21,21,1
27,26,OTHER,ASIAN,1,0,7,1,0,1,0,21,21,1
33,27,ASIAN,WHITE,1,0,6,1,0,1,0,31,21,0
33,24,ASIAN,ASIAN,1,0,6,0,0,0,0,31,21,0
33,29,ASIAN,ASIAN,1,0,8,0,0,1,0,31,21,0
33,55,ASIAN,ASIAN,1,0,6,0,0,1,0,31,51,0
33,29,ASIAN,ASIAN,1,0,8,0,1,1,1,31,21,0
33,26,ASIAN,ASIAN,1,0,8,0,0,1,0,31,21,0
23,27,ASIAN,WHITE,1,0,4,1,0,0,0,21,21,1
23,24,ASIAN,ASIAN,1,0,4,0,0,0,1,21,21,1
23,29,ASIAN,ASIAN,1,0,5,0,0,1,0,21,21,1
23,55,ASIAN,ASIAN,1,0,4,0,0,0,1,21,51,0
23,29,ASIAN,ASIAN,1,0,6,0,0,0,1,21,21,1
23,26,ASIAN,ASIAN,1,0,5,0,0,0,0,21,21,1
33,27,ASIAN,WHITE,1,0,8,1,0,0,1,31,21,0
33,24,ASIAN,ASIAN,1,0,6,0,0,0,1,31,21,0
33,29,ASIAN,ASIAN,1,0,8,0,0,1,0,31,21,0
33,55,ASIAN,ASIAN,1,0,5,0,0,0,1,31,51,0
33,29,ASIAN,ASIAN,1,0,5,0,1,1,1,31,21,0
33,26,ASIAN,ASIAN,1,0,7,0,0,1,0,31,21,0
23,27,WHITE,WHITE,1,0,6,0,0,1,0,21,21,1
23,24,WHITE,ASIAN,1,0,4,1,0,1,0,21,21,1
23,29,WHITE,ASIAN,1,0,8,1,0,1,0,21,21,1
23,55,WHITE,ASIAN,1,0,5,1,0,0,1,21,51,0
23,29,WHITE,ASIAN,1,0,5,1,0,0,0,21,21,1
23,26,WHITE,ASIAN,1,0,8,1,0,1,0,21,21,1
24,23,WHITE,WHITE,0,1,5,0,0,0,0,21,21,1
24,30,WHITE,WHITE,0,1,2,0,0,0,0,21,21,1
24,28,WHITE,WHITE,0,1,2,0,0,0,0,21,21,1
24,31,WHITE,ASIAN,0,1,2,1,0,0,1,21,31,0
24,32,WHITE,HISPANIC,0,1,3,1,0,0,1,21,31,0
24,24,WHITE,ASIAN,0,1,1,1,0,0,1,21,21,1
24,29,WHITE,ASIAN,0,1,2,1,0,0,1,21,21,1
24,28,WHITE,WHITE,0,1,5,0,0,0,1,21,21,1
24,29,WHITE,HISPANIC,0,1,5,1,0,0,1,21,21,1
24,30,WHITE,OTHER,0,1,7,1,0,0,0,21,21,1
24,20,WHITE,ASIAN,0,1,6,1,0,0,0,21,11,0
24,30,WHITE,WHITE,0,1,4,0,0,0,1,21,21,1
24,32,WHITE,OTHER,0,1,5,1,0,0,1,21,31,0
24,23,WHITE,WHITE,0,1,8,0,1,1,1,21,21,1
24,30,WHITE,WHITE,0,1,8,0,1,1,1,21,21,1
24,28,WHITE,WHITE,0,1,8,0,0,0,0,21,21,1
24,31,WHITE,ASIAN,0,1,6,1,0,0,1,21,31,0
24,29,WHITE,BLACK,0,1,7,1,0,0,1,21,21,1
24,32,WHITE,HISPANIC,0,1,7,1,0,1,0,21,31,0
24,24,WHITE,ASIAN,0,1,6,1,0,1,0,21,21,1
24,29,WHITE,ASIAN,0,1,6,1,0,0,1,21,21,1
24,28,WHITE,WHITE,0,1,9,0,1,1,1,21,21,1
24,29,WHITE,WHITE,0,1,8,0,1,1,1,21,21,1
24,29,WHITE,HISPANIC,0,1,9,1,1,1,1,21,21,1
24,30,WHITE,OTHER,0,1,8,1,1,1,1,21,21,1
24,20,WHITE,ASIAN,0,1,9,1,0,1,0,21,11,0
24,30,WHITE,WHITE,0,1,8,0,0,1,0,21,21,1
24,32,WHITE,OTHER,0,1,7,1,1,1,1,21,31,0
25,23,OTHER,WHITE,0,1,5,1,0,0,1,21,21,1
25,30,OTHER,WHITE,0,1,5,1,1,1,1,21,21,1
25,28,OTHER,WHITE,0,1,6,1,0,1,0,21,21,1
25,31,OTHER,ASIAN,0,1,5,1,0,0,1,21,31,0
25,29,OTHER,BLACK,0,1,5,1,0,0,1,21,21,1
25,32,OTHER,HISPANIC,0,1,6,1,0,0,0,21,31,0
25,24,OTHER,ASIAN,0,1,4,1,0,0,1,21,21,1
25,29,OTHER,ASIAN,0,1,4,1,0,0,1,21,21,1
25,28,OTHER,WHITE,0,1,8,1,0,0,1,21,21,1
25,29,OTHER,WHITE,0,1,3,1,0,0,1,21,21,1
25,29,OTHER,HISPANIC,0,1,8,1,0,0,0,21,21,1
25,30,OTHER,OTHER,0,1,9,0,1,1,1,21,21,1
25,20,OTHER,ASIAN,0,1,8,1,0,1,0,21,11,0
25,30,OTHER,WHITE,0,1,5,1,1,1,1,21,21,1
25,32,OTHER,OTHER,0,1,4,0,0,0,0,21,31,0
25,23,ASIAN,WHITE,0,1,8,1,0,0,0,21,21,1
25,30,ASIAN,WHITE,0,1,2,1,0,0,1,21,21,1
25,28,ASIAN,WHITE,0,1,8,1,0,0,1,21,21,1
25,31,ASIAN,ASIAN,0,1,4,0,0,0,1,21,31,0
25,29,ASIAN,BLACK,0,1,6,1,1,1,1,21,21,1
25,32,ASIAN,HISPANIC,0,1,7,1,0,0,0,21,31,0
25,24,ASIAN,ASIAN,0,1,3,0,0,0,1,21,21,1
25,29,ASIAN,ASIAN,0,1,4,0,0,1,0,21,21,1
25,28,ASIAN,WHITE,0,1,7,1,1,1,1,21,21,1
25,29,ASIAN,WHITE,0,1,3,1,0,0,1,21,21,1
25,29,ASIAN,HISPANIC,0,1,8,1,1,1,1,21,21,1
25,30,ASIAN,OTHER,0,1,9,1,1,1,1,21,21,1
25,20,ASIAN,ASIAN,0,1,9,0,1,1,1,21,11,0
25,30,ASIAN,WHITE,0,1,4,1,0,0,0,21,21,1
25,32,ASIAN,OTHER,0,1,4,1,0,0,1,21,31,0
29,23,ASIAN,WHITE,0,1,3,1,0,0,0,21,21,1
29,30,ASIAN,WHITE,0,1,2,1,1,1,1,21,21,1
29,28,ASIAN,WHITE,0,1,4,1,0,0,0,21,21,1
29,31,ASIAN,ASIAN,0,1,3,0,0,0,1,21,31,0
29,29,ASIAN,BLACK,0,1,3,1,0,0,1,21,21,1
29,32,ASIAN,HISPANIC,0,1,2,1,0,1,0,21,31,0
29,24,ASIAN,ASIAN,0,1,2,0,0,0,1,21,21,1
29,29,ASIAN,ASIAN,0,1,5,0,1,1,1,21,21,1
29,28,ASIAN,WHITE,0,1,7,1,1,1,1,21,21,1
29,29,ASIAN,WHITE,0,1,2,1,0,0,1,21,21,1
29,29,ASIAN,HISPANIC,0,1,7,1,1,1,1,21,21,1
29,30,ASIAN,OTHER,0,1,3,1,0,0,1,21,21,1
29,20,ASIAN,ASIAN,0,1,3,0,0,0,0,21,11,0
29,30,ASIAN,WHITE,0,1,3,1,0,0,1,21,21,1
29,32,ASIAN,OTHER,0,1,4,1,1,1,1,21,31,0
30,23,ASIAN,WHITE,0,1,4,1,0,0,0,21,21,1
30,30,ASIAN,WHITE,0,1,5,1,0,0,0,21,21,1
30,28,ASIAN,WHITE,0,1,5,1,0,0,0,21,21,1
30,31,ASIAN,ASIAN,0,1,3,0,0,0,1,21,31,0
30,29,ASIAN,BLACK,0,1,4,1,0,0,1,21,21,1
30,32,ASIAN,HISPANIC,0,1,6,1,0,0,0,21,31,0
30,24,ASIAN,ASIAN,0,1,4,0,0,0,1,21,21,1
30,29,ASIAN,ASIAN,0,1,4,0,0,0,0,21,21,1
30,28,ASIAN,WHITE,0,1,7,1,1,1,1,21,21,1
30,29,ASIAN,WHITE,0,1,4,1,0,0,1,21,21,1
30,29,ASIAN,HISPANIC,0,1,8,1,0,1,0,21,21,1
30,30,ASIAN,OTHER,0,1,6,1,0,0,1,21,21,1
30,20,ASIAN,ASIAN,0,1,6,0,0,0,0,21,11,0
30,30,ASIAN,WHITE,0,1,6,1,0,0,1,21,21,1
30,32,ASIAN,OTHER,0,1,5,1,0,0,0,21,31,0
25,23,HISPANIC,WHITE,0,1,8,1,0,1,0,21,21,1
25,30,HISPANIC,WHITE,0,1,5,1,1,1,1,21,21,1
25,28,HISPANIC,WHITE,0,1,3,1,0,0,0,21,21,1
25,31,HISPANIC,ASIAN,0,1,2,1,0,0,1,21,31,0
25,29,HISPANIC,BLACK,0,1,2,1,0,0,1,21,21,1
25,32,HISPANIC,HISPANIC,0,1,3,0,0,0,0,21,31,0
25,24,HISPANIC,ASIAN,0,1,1,1,0,0,1,21,21,1
25,29,HISPANIC,ASIAN,0,1,2,1,0,0,1,21,21,1
25,28,HISPANIC,WHITE,0,1,7,1,0,0,0,21,21,1
25,29,HISPANIC,WHITE,0,1,2,1,0,0,0,21,21,1
25,29,HISPANIC,HISPANIC,0,1,5,0,0,1,0,21,21,1
25,30,HISPANIC,OTHER,0,1,10,1,1,1,1,21,21,1
25,20,HISPANIC,ASIAN,0,1,6,1,0,1,0,21,11,0
25,30,HISPANIC,WHITE,0,1,7,1,0,1,0,21,21,1
25,32,HISPANIC,OTHER,0,1,3,1,0,0,1,21,31,0
34,23,ASIAN,WHITE,0,1,10,1,0,0,0,31,21,0
34,30,ASIAN,WHITE,0,1,10,1,0,1,0,31,21,0
34,28,ASIAN,WHITE,0,1,10,1,0,0,0,31,21,0
34,31,ASIAN,ASIAN,0,1,8,0,1,1,1,31,31,1
34,29,ASIAN,BLACK,0,1,8,1,0,0,0,31,21,0
34,32,ASIAN,HISPANIC,0,1,8,1,0,1,0,31,31,1
34,24,ASIAN,ASIAN,0,1,8,0,0,0,0,31,21,0
34,29,ASIAN,ASIAN,0,1,8,0,0,1,0,31,21,0
34,28,ASIAN,WHITE,0,1,9,1,0,1,0,31,21,0
34,29,ASIAN,WHITE,0,1,8,1,0,1,0,31,21,0
34,29,ASIAN,HISPANIC,0,1,9,1,0,1,0,31,21,0
34,30,ASIAN,OTHER,0,1,8,1,0,1,0,31,21,0
34,20,ASIAN,ASIAN,0,1,7,0,0,1,0,31,11,0
34,30,ASIAN,WHITE,0,1,10,1,0,1,0,31,21,0
34,32,ASIAN,OTHER,0,1,8,1,0,1,0,31,31,1
30,23,BLACK,WHITE,0,1,8,1,0,0,1,21,21,1
30,30,BLACK,WHITE,0,1,7,1,0,0,1,21,21,1
